Time,NR_UE_Nbr_RSRQ_1,NR_UE_RSRP_0,NR_UE_SINR_0,NR_UE_RSRQ_0,NR_UE_Throughput_PDCP_DL,NR_UE_RACH_Procedure_Count,NR_UE_BLER_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRP_1,App_Throughput_UL,NR_UE_Timing_Advance,NR_UE_Nbr_RSRP_2,NR_UE_NACK_Rate_DL_0,NR_UE_Throughput_RLC_UL,NR_UE_Nbr_RSRQ_2,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_Pathloss_DL_0,NR_UE_Nbr_RSRQ_4,NR_UE_Nbr_RSRQ_0,NR_UE_NACK_Rate_UL_0,NR_UE_Nbr_RSRP_0,NR_UE_RACH_OK,NR_UE_RRCReEstAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RACH_Fail,NR_UE_RRCHOOK,NR_UE_RACH_Attempt,NR_UE_RRCConnectionDrop,NR_UE_RRCConnectionAttempt,NR_UE_RRCReEstFail,NR_UE_RRCHOAttempt,NR_UE_RRCConnectionComplete,NR_UE_RRCReEst_EndResult,NR_UE_PCI_0,NR_UE_CCE_AggregationLev_0,NR_UE_Nbr_PCI_1,NR_UE_MCS_DL_0,NR_UE_Nbr_PCI_3,NAS_5GS_MM_MessageType,NR_UE_Nbr_PCI_4,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_2,NR_RRC_MsgType,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,Longitude,Latitude
2025-03-14 12:21:24.825,,,,,,,,,,,,,,71292.89,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02293,41.10497
2025-03-14 12:21:24.836,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02293,41.10497
2025-03-14 12:21:24.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02293,41.10497
2025-03-14 12:21:25.003,,-76.8,25.3,-11.0,793.0,,11.7,17.0,0.0,,,,,,,,11.7,94480.67,,17.5,,95.9,,-25.8,10.3,-98.5,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,23,,,256QAM,Rank4,29.02292,41.10505
2025-03-14 12:21:25.500,,-73.7,22.9,-10.5,857.6,,10.8,17.0,0.0,,,,,,,,10.8,98662.01,,17.5,,95.5,,-33.7,8.0,-116.2,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,23,,,256QAM,Rank4,29.02292,41.10505
2025-03-14 12:21:25.827,,,,,,,,,,,,,,93842.41,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02291,41.10508
2025-03-14 12:21:25.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02291,41.10508
2025-03-14 12:21:26.010,-22.3,-76.8,16.9,-10.6,771.84,,4.3,16.0,0.0,,,,-96.1,,,,4.3,91306.15,,17.5,,96.8,,-34.1,9.0,-126.0,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,68,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,23,,,256QAM,Rank4,29.02289,41.10511
2025-03-14 12:21:26.499,,,,,795.52,,3.0,16.0,0.0,,,,,,,,3.0,,,17.5,,96.1,,,9.0,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,256QAM,Rank3,29.02289,41.10511
2025-03-14 12:21:26.831,,,,,,,,,,,,,,94414.74,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02289,41.10511
2025-03-14 12:21:26.838,,-77.7,15.8,-10.8,,,,,,,,,,,,,,86529.31,,,,,,-25.2,,-104.1,False,False,False,False,False,False,False,False,False,False,False,,3,,,,,,,68,,,,,29.02289,41.10511
2025-03-14 12:21:27.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02289,41.10511
2025-03-14 12:21:27.008,-17.7,-78.5,10.6,-11.1,775.08,,5.1,16.0,0.0,,,,-93.7,,,-113.7,5.1,86320.94,-29.1,17.5,,96.4,,-19.3,9.0,-91.4,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,23,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,13,68,,256QAM,Rank3,29.02288,41.10518
2025-03-14 12:21:27.499,-23.4,-78.4,11.7,-11.1,827.48,,4.0,17.0,0.0,,,,-94.9,,,-96.7,4.0,98670.05,-22.4,17.5,,95.7,,-21.7,9.5,-91.2,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,23,27 (64QAM OR 256QAM / Low SE -64QAM),,,,13,68,,256QAM,Rank3,29.02288,41.10518
2025-03-14 12:21:27.833,,,,,,,,,,,,,,94363.04,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02287,41.10521
2025-03-14 12:21:28.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02287,41.10521
2025-03-14 12:21:28.021,-22.0,-75.2,11.8,-10.7,832.64,,2.2,16.0,0.0,,,,-95.1,,,,2.2,98278.23,,17.5,,93.5,,-20.5,9.5,-92.4,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,23,27 (64QAM OR 256QAM / Low SE -64QAM),,,,13,,,256QAM,Rank3,29.02286,41.10524
2025-03-14 12:21:28.498,-20.0,-77.7,10.8,-11.1,842.84,,1.8,16.0,0.0,,,,-89.2,,,,1.8,95537.86,,17.5,,96.4,,-21.0,8.4,-92.2,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,23,27 (64QAM OR 256QAM / Low SE -64QAM),,,,13,,,256QAM,Rank3,29.02286,41.10524
2025-03-14 12:21:28.835,,,,,,,,,,,,,,95401.34,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02286,41.10524
2025-03-14 12:21:28.839,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02286,41.10524
2025-03-14 12:21:29.002,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02286,41.10524
2025-03-14 12:21:29.013,-20.7,-78.1,9.1,-10.8,816.68,,3.4,16.0,0.0,,,,-94.4,,,,3.4,90069.02,,17.5,,96.7,,-24.7,8.0,-98.0,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,23,27 (64QAM OR 256QAM / Low SE -64QAM),,,,13,,,256QAM,Rank3,29.02284,41.10533
2025-03-14 12:21:29.499,-19.4,-79.6,8.5,-11.4,695.68,,8.1,17.0,0.0,,,,-95.5,,,,8.1,83697.25,,17.6,,98.0,,-34.8,10.4,-132.6,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,23,27 (64QAM OR 256QAM / Low SE -64QAM),,,,13,,,256QAM,Rank3,29.02284,41.10533
2025-03-14 12:21:29.837,,,,,,,,,,,,,,72270.96,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02284,41.10533
2025-03-14 12:21:30.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02284,41.10533
2025-03-14 12:21:30.010,,-83.1,7.3,-12.3,686.72,,7.4,17.0,0.0,,,,,,,,7.4,77810.45,,18.3,,100.7,,-18.0,8.5,-92.1,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,,27 (64QAM OR 256QAM / Low SE -64QAM),,,,23,,,256QAM,Rank3,29.02282,41.1054
2025-03-14 12:21:30.500,-22.4,-82.3,5.7,-12.3,708.48,,8.8,17.0,0.0,,,,-94.4,,,,8.8,76187.73,,18.1,,100.7,,-17.4,9.0,-92.3,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,40,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,23,,,256QAM,Rank3,29.02282,41.1054
2025-03-14 12:21:30.840,,,,,,,,,,,,,,92406.43,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02282,41.1054
2025-03-14 12:21:30.842,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02282,41.1054
2025-03-14 12:21:30.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02282,41.1054
2025-03-14 12:21:31.005,-24.5,-83.7,4.1,-12.2,629.09,,9.0,17.0,0.0,,,,-109.9,,,,9.0,73757.68,,19.3,,102.1,,-16.8,9.0,-88.1,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,40,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,23,,,256QAM,Rank3,29.02281,41.10547
2025-03-14 12:21:31.499,-24.4,-82.5,1.0,-12.8,612.51,,9.6,17.0,0.0,,,,-107.2,,,,9.6,70811.88,,19.5,,102.7,,-13.0,8.0,-84.4,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,40,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,23,,,256QAM,Rank3,29.02281,41.10547
2025-03-14 12:21:31.842,,,,,,,,,,,,,,70718.12,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.0228,41.1055
2025-03-14 12:21:31.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.0228,41.1055
2025-03-14 12:21:32.017,-21.1,-87.0,2.7,-14.3,611.2,,11.2,17.0,0.0,,,,-95.2,,,,11.2,71090.09,,19.9,,104.3,,-14.0,10.9,-84.5,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_1,40,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,23,,,256QAM,Rank3,29.02279,41.10553
2025-03-14 12:21:32.500,-24.1,-86.0,-0.1,-14.2,597.76,,11.1,17.0,0.0,,,,-105.2,,,,11.1,70782.15,,20.2,,103.8,,-14.0,7.5,-83.3,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_2,40,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,23,,,256QAM,Rank3,29.02279,41.10553
2025-03-14 12:21:32.844,,,,,,,,,,,,,,70303.06,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02279,41.10553
2025-03-14 12:21:32.849,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02279,41.10553
2025-03-14 12:21:32.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02279,41.10553
2025-03-14 12:21:33.007,-17.4,-86.5,0.2,-15.0,602.24,,10.7,16.0,0.0,,,,-90.3,,,,10.7,68338.15,,20.3,,104.3,,-13.7,8.5,-85.7,False,False,False,False,False,False,False,False,False,False,False,,3,LEVEL_2,40,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,23,,,256QAM,Rank3,29.02278,41.1056
2025-03-14 12:21:33.499,,,,,601.6,,9.7,17.0,0.0,,,,,,,,9.7,69693.13,,20.3,,105.7,,,9.5,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,22 (64QAM OR 256QAM / Low SE -16QAM),,,,,,,256QAM,Rank3,29.02278,41.1056
2025-03-14 12:21:33.847,-17.2,-89.9,0.1,-16.0,,,,,,,,,-92.1,69779.77,,,,,,,,,,-12.9,,-84.3,False,False,False,False,False,False,False,False,False,False,False,,3,,40,,,,,23,,,,,29.02277,41.10563
2025-03-14 12:21:34.001,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02277,41.10563
2025-03-14 12:21:34.014,,,,,618.24,,5.8,16.0,0.0,,,,,,,,5.8,70585.77,,20.3,,105.8,,,9.5,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,21 (64QAM OR 256QAM / Low SE -16QAM),,,,,,,256QAM,Rank3,29.02276,41.10566
2025-03-14 12:21:34.326,-18.7,-90.15,-1.9500000000000002,-16.549999999999997,,15.0,1.8,33.0,0.0,,,,-87.4,,5.0,,1.8,34346.895,,20.3,-14.0,109.3,,-11.95,7.9,-81.7,True,False,False,False,True,True,False,False,False,True,False,,23,LEVEL_16,40,20 (64QAM OR 256QAM / Low SE -16QAM),,,,23,, BCCH-BCH MIB,256QAM,Rank3,29.02276,41.10566
2025-03-14 12:21:34.499,,,,,551.55,,,,,,,,,,,,,54507.46,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,Rank4,29.02276,41.10566
2025-03-14 12:21:34.849,,,,,,,,,,,,,,70257.97,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02276,41.10566
2025-03-14 12:21:34.851,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,23,,,,,,,,, BCCH-BCH MIB,,,29.02276,41.10566
2025-03-14 12:21:34.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02276,41.10566
2025-03-14 12:21:35.005,-20.9,-74.5,6.6,-10.9,319.49,,2.5,17.0,0.0,,,,-93.9,,,,2.5,57408.63,,19.0,,106.0,,-18.2,12.6,-92.1,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_1,40,20 (64QAM OR 256QAM / Low SE -16QAM),,,,3,, BCCH-DL_SCH SIB1,256QAM,Rank4,29.02274,41.10572
2025-03-14 12:21:35.499,-17.0,-83.9,4.4,-13.4,654.72,,7.6,16.0,0.0,,,,-88.4,,,,7.6,74356.0,,19.6,,102.2,,-15.7,8.5,-87.8,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_1,40,22 (64QAM OR 256QAM / Low SE -16QAM),,,,3,,,256QAM,Rank4,29.02274,41.10572
2025-03-14 12:21:35.851,,,,,,,,,,,,,,47241.98,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,23,,,,,,,,, DL-DCCH RRCReconfiguration,,,29.02274,41.10572
2025-03-14 12:21:36.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02274,41.10572
2025-03-14 12:21:36.004,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02272,41.10578
2025-03-14 12:21:36.017,,,,,,,,,,,,,,69262.64,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02272,41.10578
2025-03-14 12:21:36.019,,,,,,,,,,,,,,134986.73,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02272,41.10578
2025-03-14 12:21:36.020,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02272,41.10578
2025-03-14 12:21:36.021,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02272,41.10578
2025-03-14 12:21:36.022,,,,,,,,,,,,,,75299.25,,,,,,20.2,,103.8,,,11.7,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02272,41.10578
2025-03-14 12:21:36.112,-14.3,-87.4,4.2,-13.7,625.5,,10.7,17.0,7.0,,,,-85.5,,,,10.7,65385.98,,,,,,-18.2,,-91.8,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_1,40,22 (64QAM OR 256QAM / Low SE -16QAM),,,,3,,,256QAM,Rank3,29.02272,41.10578
2025-03-14 12:21:36.500,-15.0,-84.5,3.9,-13.5,572.16,,11.0,17.0,0.0,,,,-85.8,,,,11.0,61171.8,,20.5,,102.8,,-19.6,8.0,-96.0,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_2,40,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,3,,,256QAM,Rank2,29.02272,41.10578
2025-03-14 12:21:36.853,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02272,41.10578
2025-03-14 12:21:36.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02272,41.10582
2025-03-14 12:21:37.008,-13.6,-87.5,2.0,-14.5,508.8,,5.8,17.0,0.0,,,,-85.3,,,,5.8,58161.26,,20.5,,105.3,,-17.4,10.9,-93.1,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_2,40,20 (64QAM OR 256QAM / Low SE -16QAM),,,,3,,,64QAM,Rank3,29.02272,41.10585
2025-03-14 12:21:37.499,-13.1,-85.5,3.3,-13.6,510.11,,8.9,16.0,0.0,,,,-85.8,,,,8.9,14918.27,,19.6,,104.4,,-22.7,5.5,-103.4,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_2,40,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,3,,,256QAM,Rank2,29.02272,41.10585
2025-03-14 12:21:37.998,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10588
2025-03-14 12:21:38.011,-16.3,-83.2,4.9,-12.8,35.84,,0.0,16.0,0.0,,,,-90.1,,,,0.0,13.06,,17.5,,103.1,,-22.2,0.0,-104.3,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_1,40,27 (64QAM OR 256QAM / Low SE -64QAM),,,,3,,,256QAM,Rank2,29.0227,41.10591
2025-03-14 12:21:38.501,-14.0,-88.2,0.5,-14.7,19.28,,18.8,16.0,0.0,,,,-85.4,,,,18.8,18.48,,17.5,,105.6,,-20.8,0.0,-98.2,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_1,40,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,3,,,256QAM,Rank2,29.0227,41.10591
2025-03-14 12:21:38.857,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.0227,41.10591
2025-03-14 12:21:39.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.0227,41.10591
2025-03-14 12:21:39.009,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.113,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.115,,,,,9.22,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.193,-12.5,-85.5,0.7,-15.0,,,0.0,16.0,0.0,,,,-81.9,,,,0.0,,,17.5,,104.6,,-31.5,0.0,-125.1,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_1,40,27 (64QAM OR 256QAM / Low SE -64QAM),,,,3,,,256QAM,Rank2,29.02271,41.10597
2025-03-14 12:21:39.275,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.278,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.280,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.290,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.291,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.292,,,,,,,,,,,,,,,,,,3.55,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,Rank2,29.02271,41.10597
2025-03-14 12:21:39.504,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.606,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.607,,,,,0.83,,0.0,16.0,0.0,,,,,,,,0.0,,,17.5,,104.6,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,27 (64QAM OR 256QAM / Low SE -64QAM),,,,,,,256QAM,Rank2,29.02271,41.10597
2025-03-14 12:21:39.707,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.806,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:39.807,,-88.3,1.5,-14.5,,,0.0,16.0,0.0,,,,,,,,0.0,1.1,,,,,,-13.2,,-84.9,False,False,False,False,False,False,False,False,False,False,False,,23,,,27 (64QAM OR 256QAM / Low SE -64QAM),,,,40,,,256QAM,Rank2,29.02271,41.10597
2025-03-14 12:21:39.911,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02271,41.10597
2025-03-14 12:21:40.003,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10605
2025-03-14 12:21:40.008,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10605
2025-03-14 12:21:40.104,,,,,,,,,,,,,,,,,,,,17.5,,106.2,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10605
2025-03-14 12:21:40.210,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10605
2025-03-14 12:21:40.211,,-87.5,0.3,-15.0,,,,,,,,,,,,,,,,,,,,-12.7,,-85.5,False,False,False,False,False,False,False,False,False,False,False,,23,,,,,,,40,,,,,29.02267,41.10605
2025-03-14 12:21:40.316,,,,,,,0.0,16.0,0.0,,,,,,,,0.0,5.52,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,256QAM,Rank2,29.02267,41.10605
2025-03-14 12:21:40.418,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10605
2025-03-14 12:21:40.424,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10605
2025-03-14 12:21:40.425,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10605
2025-03-14 12:21:40.426,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10605
2025-03-14 12:21:40.499,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10605
2025-03-14 12:21:40.528,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10608
2025-03-14 12:21:40.579,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10608
2025-03-14 12:21:40.657,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10608
2025-03-14 12:21:40.658,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10608
2025-03-14 12:21:40.667,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10608
2025-03-14 12:21:40.668,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10608
2025-03-14 12:21:40.669,-13.4,-87.6,1.4,-14.8,,,0.0,16.0,0.0,,,,-82.8,,,,0.0,4.42,,17.5,,105.3,,-20.5,0.5,-88.9,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_1,40,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,3,,,256QAM,Rank2,29.02267,41.10608
2025-03-14 12:21:40.859,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10608
2025-03-14 12:21:40.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02267,41.10608
2025-03-14 12:21:41.003,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02266,41.10612
2025-03-14 12:21:41.058,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02266,41.10612
2025-03-14 12:21:41.059,,-89.6,-0.1,-16.3,,,0.0,16.0,0.0,,,,,,,,0.0,1.89,,17.5,,105.5,,-12.1,0.0,-82.2,False,False,False,False,False,False,False,False,False,False,False,,23,LEVEL_1,,27 (64QAM OR 256QAM / Low SE -64QAM),,,,40,,,256QAM,Rank2,29.02266,41.10612
2025-03-14 12:21:41.499,,,,,1.79,,,,,,,,,,,,,,,17.5,,104.3,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02266,41.10612
