Time,NR_UE_Nbr_RSRQ_1,NR_UE_RSRP_0,NR_UE_SINR_0,NR_UE_RSRQ_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_RACH_Procedure_Count,NR_UE_BLER_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRP_1,NR_UE_Timing_Advance,NR_UE_Nbr_RSRP_2,NR_UE_NACK_Rate_DL_0,NR_UE_Nbr_RSRQ_2,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_Pathloss_DL_0,NR_UE_Nbr_RSRQ_4,NR_UE_Nbr_RSRQ_0,NR_UE_NACK_Rate_UL_0,NR_UE_Nbr_RSRP_0,NR_UE_RACH_OK,NR_UE_RRCReEstAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RACH_Fail,NR_UE_RRCHOOK,NR_UE_RACH_Attempt,NR_UE_RRCConnectionDrop,NR_UE_RRCConnectionAttempt,NR_UE_RRCReEstFail,NR_UE_RRCHOAttempt,NR_UE_RRCConnectionComplete,NR_UE_RRCReEst_EndResult,NR_UE_PCI_0,NR_UE_CCE_AggregationLev_0,NR_UE_Nbr_PCI_1,NR_UE_MCS_DL_0,NR_UE_Nbr_PCI_3,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType,NR_UE_Nbr_PCI_4,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_2,NR_RRC_MsgType,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,Longitude,Latitude
2025-03-14 12:23:16.574,,,,,,,,,,,,,,,,,,,17.5,,102.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02915,41.10755
2025-03-14 12:23:17.001,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02915,41.10755
2025-03-14 12:23:17.014,,,,,95718.55,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,Rank2,29.02915,41.10751
2025-03-14 12:23:17.195,,,,,,92781.9,,10.8,111.0,0.0,,,,,,,10.8,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,27 (64QAM OR 256QAM / Low SE -64QAM),,,,,,,,256QAM,Rank2,29.02915,41.10751
2025-03-14 12:23:17.499,,-87.9,0.6,-13.8,95667.05,,,7.0,118.0,0.0,,,,,,,7.0,,17.5,,104.8,,-11.7,0.0,-85.0,False,False,False,False,False,False,False,False,False,False,False,,76,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,48,,,256QAM,Rank2,29.02915,41.10751
2025-03-14 12:23:17.515,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02915,41.10751
2025-03-14 12:23:17.930,,-90.6,-0.2,-16.0,,,,,,,,,,,,,,,17.5,,107.3,,-11.2,0.0,-83.6,False,False,False,False,False,False,False,False,False,False,False,,76,,,,,,,,48,,,,,29.02915,41.10751
2025-03-14 12:23:18.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02915,41.10751
2025-03-14 12:23:18.011,,,,,96025.73,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02914,41.10747
2025-03-14 12:23:18.198,,,,,,93186.52,,9.5,123.0,0.0,,,,,,,9.5,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,,256QAM,Rank2,29.02914,41.10747
2025-03-14 12:23:18.499,,-90.2,-0.4,-15.0,96301.97,,,8.6,113.0,0.0,,,,,,,8.6,,17.5,,107.1,,-11.4,1.1,-84.0,False,False,False,False,False,False,False,False,False,False,False,,76,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,48,,,256QAM,Rank2,29.02914,41.10747
2025-03-14 12:23:18.541,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02914,41.10745
2025-03-14 12:23:18.571,,-90.8,-1.3,-15.4,,,,,,,,,,,,,,,,,,,-11.9,,-86.2,False,False,False,False,False,False,False,False,False,False,False,,76,,,,,,,,48,,,,,29.02914,41.10745
2025-03-14 12:23:18.578,,,,,,,,,,,,,,,,,,,17.5,,107.6,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02914,41.10745
2025-03-14 12:23:18.999,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02914,41.10745
2025-03-14 12:23:19.014,,,,,95657.11,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02913,41.10743
2025-03-14 12:23:19.203,,,,,,92537.51,,9.2,112.0,0.0,,,,,,,9.2,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,,256QAM,Rank2,29.02913,41.10743
2025-03-14 12:23:19.500,,-90.6,-1.0,-15.4,95723.52,,,,,,,,,,,,,,17.5,,105.9,,-12.2,1.1,-84.8,False,False,False,False,False,False,False,False,False,False,False,,76,,,,,,,,48,,,,Rank2,29.02913,41.10743
2025-03-14 12:23:19.932,,-90.7,-1.4,-16.4,,,,11.4,112.0,0.0,,,,,,,11.4,,,,,,-11.6,,-85.4,False,False,False,False,False,False,False,False,False,False,False,,76,LEVEL_1,,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,48,,,256QAM,Rank2,29.02913,41.10743
2025-03-14 12:23:20.002,,,,,,,,,,,,,,,,,,,17.5,,107.9,,,1.1,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02913,41.10743
2025-03-14 12:23:20.010,,,,,95436.8,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02911,41.10739
2025-03-14 12:23:20.188,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02911,41.10739
2025-03-14 12:23:20.206,,-92.1,-1.0,-15.9,49436.15,75247.77,20.0,8.0,113.0,0.0,,,,,4.0,,8.0,,17.5,-8.0,108.5,,-11.1,2.4,-84.4,True,False,False,False,True,True,False,False,False,True,False,,48,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,48,, BCCH-BCH MIB,256QAM,Rank2,29.02911,41.10739
2025-03-14 12:23:20.499,,,,,,,,21.6,176.0,3.0,,,,,,,21.6,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_16,,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),,,,,,,,64QAM,Rank3,29.02911,41.10739
2025-03-14 12:23:20.549,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02911,41.10739
2025-03-14 12:23:20.566,,-82.8,7.8,-11.0,,,,,,,,,,,,,,,,,,,-14.6,,-89.4,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02911,41.10739
2025-03-14 12:23:20.582,,,,,,,,,,,,,,,,,,,17.5,,103.3,,,0.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02911,41.10739
2025-03-14 12:23:20.617,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02911,41.10739
2025-03-14 12:23:21.001,,,,,134826.3,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02909,41.10735
2025-03-14 12:23:21.207,,-84.7,7.2,-11.7,96133.12,111137.27,,17.9,176.0,0.0,,,,,,,17.9,,17.5,,103.5,,-13.8,0.0,-88.8,False,False,False,False,False,False,False,False,False,False,False,,48,LEVEL_1,,14 (16QAM OR 64QAM / Low SE -QPSK),,,,,76,,,64QAM,Rank3,29.02909,41.10735
2025-03-14 12:23:21.500,,,,,94796.95,,,15.3,165.0,0.0,,,,,,,15.3,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,14 (16QAM OR 64QAM / Low SE -QPSK),,,,,,,,64QAM,Rank3,29.02909,41.10735
2025-03-14 12:23:21.934,,-88.4,6.3,-13.0,,,,,,,,,,,,,,,17.5,,103.9,,-13.1,0.0,-89.1,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02909,41.10735
2025-03-14 12:23:22.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02907,41.10732
2025-03-14 12:23:22.208,,-86.4,5.8,-12.6,96056.23,92607.63,,13.4,172.0,0.0,,,,,,,13.4,,17.5,,102.2,,-13.5,0.0,-87.6,False,False,False,False,False,False,False,False,False,False,False,,48,LEVEL_1,,13 (16QAM OR 64QAM / Low SE -QPSK),,,,,76,,,16QAM,Rank3,29.02907,41.10732
2025-03-14 12:23:22.499,,,,,96542.72,,,7.3,171.0,1.0,,,,,,,7.3,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,11 (16QAM OR 64QAM / Low SE -QPSK),,,,,,,,16QAM,Rank3,29.02907,41.10732
2025-03-14 12:23:22.570,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02906,41.1073
2025-03-14 12:23:22.571,,-87.1,6.5,-11.6,,,,,,,,,,,,,,,17.5,,102.2,,-12.5,0.5,-89.3,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02906,41.1073
2025-03-14 12:23:23.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02906,41.1073
2025-03-14 12:23:23.016,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02904,41.10728
2025-03-14 12:23:23.212,,,,,95662.08,90490.34,,9.0,168.0,0.0,,,,,,,9.0,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,12 (16QAM OR 64QAM / Low SE -QPSK),,,,,,,,16QAM,Rank3,29.02904,41.10728
2025-03-14 12:23:23.500,,-87.0,3.6,-11.9,,,,,,,,,,,,,,,17.5,,102.9,,-12.3,0.5,-88.8,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02904,41.10728
2025-03-14 12:23:23.780,,,,,95472.75,,,8.5,164.0,1.0,,,,,,,8.5,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,13 (16QAM OR 64QAM / Low SE -QPSK),,,,,,,,64QAM,Rank3,29.02904,41.10728
2025-03-14 12:23:23.936,,,,,,,,,,,,,,,,,,,17.5,,102.1,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02904,41.10728
2025-03-14 12:23:24.001,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02904,41.10728
2025-03-14 12:23:24.013,,-86.3,4.3,-12.5,,,,,,,,,,,,,,,,,,,-12.5,,-87.8,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02901,41.10722
2025-03-14 12:23:24.215,,-87.2,5.9,-12.5,97326.05,93290.05,,3.9,153.0,0.0,,,,,,,3.9,,17.5,,103.2,,-12.7,0.0,-88.6,False,False,False,False,False,False,False,False,False,False,False,,48,LEVEL_1,,13 (16QAM OR 64QAM / Low SE -QPSK),,,,,76,,,64QAM,Rank3,29.02901,41.10722
2025-03-14 12:23:24.500,,,,,97320.96,,,3.9,137.0,0.0,,,,,,,3.9,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),,,,,,,,64QAM,Rank3,29.02901,41.10722
2025-03-14 12:23:24.572,,,,,,,,,,,,,,,,,,,17.5,,101.8,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02899,41.1072
2025-03-14 12:23:25.000,,-86.3,6.4,-11.8,,,,,,,,,,,,,,,,,,,-12.0,,-89.0,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02899,41.1072
2025-03-14 12:23:25.017,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02897,41.10717
2025-03-14 12:23:25.224,,,,,96583.68,94054.31,,8.7,114.0,0.0,,,,,,,8.7,,17.5,,102.4,,,0.5,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,19 (64QAM OR 256QAM / Low SE -16QAM),,,,,,,,64QAM,Rank3,29.02897,41.10717
2025-03-14 12:23:25.500,,-86.1,5.2,-12.0,97198.08,,,8.8,111.0,0.0,,,,,,,8.8,,,,,,-14.1,,-89.7,False,False,False,False,False,False,False,False,False,False,False,,48,LEVEL_1,,19 (64QAM OR 256QAM / Low SE -16QAM),,,,,76,,,64QAM,Rank3,29.02897,41.10717
2025-03-14 12:23:25.936,,,,,,,,,,,,,,,,,,,17.5,,103.6,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,,, DL-DCCH RRCReconfiguration,,,29.02894,41.10714
2025-03-14 12:23:25.999,,-87.9,4.5,-12.8,,,,,,,,,,,,,,,,,,,-12.6,,-88.5,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02894,41.10714
2025-03-14 12:23:26.227,,,,,,78318.27,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02894,41.10714
2025-03-14 12:23:26.279,,,,,97383.47,,,19.3,105.0,8.0,,,,,,,19.3,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,,256QAM,Rank3,29.02891,41.10711
2025-03-14 12:23:26.501,,-88.5,3.8,-13.0,97075.2,,,10.7,107.0,0.0,,,,,,,10.7,,17.5,,104.3,,-12.6,1.0,-89.3,False,False,False,False,False,False,False,False,False,False,False,,48,LEVEL_1,,20 (64QAM OR 256QAM / Low SE -16QAM),,,,,76,,,64QAM,Rank3,29.02891,41.10711
2025-03-14 12:23:26.579,,,,,,,,,,,,,,,,,,,17.5,,104.3,,,1.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02891,41.10711
2025-03-14 12:23:26.999,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02891,41.10711
2025-03-14 12:23:27.007,,-88.2,2.5,-12.8,,,,,,,,,,,,,,,,,,,-12.4,,-87.7,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02884,41.10704
2025-03-14 12:23:27.230,,,,,96768.0,102232.98,,9.2,106.0,0.0,,,,,,,9.2,,17.5,,104.6,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,,256QAM,Rank3,29.02884,41.10704
2025-03-14 12:23:27.500,,-88.5,1.4,-14.3,96931.84,,,16.2,103.0,0.0,,,,,,,16.2,,,,,,-12.2,,-85.9,False,False,False,False,False,False,False,False,False,False,False,,48,LEVEL_1,,22 (64QAM OR 256QAM / Low SE -16QAM),,,,,76,,,256QAM,Rank3,29.02884,41.10704
2025-03-14 12:23:27.940,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02884,41.10704
2025-03-14 12:23:27.999,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02884,41.10704
2025-03-14 12:23:28.005,,-88.2,1.0,-14.0,,,,,,,,,,,,,,,17.5,,104.6,,-12.5,0.0,-86.6,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02876,41.10698
2025-03-14 12:23:28.233,,,,,96773.03,101894.88,,8.0,117.0,2.0,,,,,,,8.0,,17.5,,106.2,,,0.6,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,20 (64QAM OR 256QAM / Low SE -16QAM),,,,,,,,64QAM,Rank3,29.02876,41.10698
2025-03-14 12:23:28.500,,-90.7,0.9,-14.5,97725.37,,,6.9,110.0,0.0,,,,,,,6.9,,,,,,-11.8,,-86.2,False,False,False,False,False,False,False,False,False,False,False,,48,LEVEL_1,,20 (64QAM OR 256QAM / Low SE -16QAM),,,,,76,,,64QAM,Rank3,29.02876,41.10698
2025-03-14 12:23:28.584,,,,,,,,,,,,,,,,,,,17.5,,103.4,,,1.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02871,41.10695
2025-03-14 12:23:29.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02871,41.10695
2025-03-14 12:23:29.014,,-89.8,2.8,-13.7,,,,,,,,,,,,,,,,,,,-12.2,,-84.5,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02867,41.10692
2025-03-14 12:23:29.237,,,,,97362.11,94440.48,,8.3,81.0,0.0,,,,,,,8.3,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,,256QAM,Rank3,29.02867,41.10692
2025-03-14 12:23:29.499,,-78.4,2.9,-12.1,96752.55,,,19.8,94.0,0.0,,,,,,,19.8,,17.5,,95.4,,-12.8,0.0,-84.6,False,False,False,False,False,False,False,False,False,False,False,,48,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,76,,,256QAM,Rank3,29.02867,41.10692
2025-03-14 12:23:29.941,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02867,41.10692
2025-03-14 12:23:29.999,,,,,,,,,,,,,,,,,,,17.5,,103.7,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02867,41.10692
2025-03-14 12:23:30.013,,-85.7,-1.3,-13.9,,,,,,,,,,,,,,,,,,,-12.2,,-85.3,False,False,False,False,False,False,False,False,False,False,False,,48,,,,,,,,76,,,,,29.02859,41.10686
2025-03-14 12:23:30.243,,,,,96844.89,94354.13,,13.3,91.0,0.0,,,,,,,13.3,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,,256QAM,Rank3,29.02859,41.10686
2025-03-14 12:23:30.501,-11.3,-89.5,-0.8,-16.6,96087.76,,,,,,,,,-82.7,,,,,17.5,,106.1,,-20.6,2.5,-88.6,False,False,False,False,False,False,False,False,False,False,False,,48,,76,,,,,,59,,,,Rank3,29.02859,41.10686
2025-03-14 12:23:30.869,-15.6,-81.8,-2.6,-13.6,,,21.0,31.0,121.0,2.0,,,,-83.45,4.0,,31.0,,17.5,-14.0,103.7,,-18.95,1.6,-87.19999999999999,True,False,False,False,True,True,False,False,False,True,False,,76,LEVEL_1,59,22 (64QAM OR 256QAM / Low SE -16QAM),,,,,48,, BCCH-BCH MIB,64QAM,Rank3,29.02856,41.10683
2025-03-14 12:23:30.999,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02856,41.10683
2025-03-14 12:23:31.021,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02852,41.10679
2025-03-14 12:23:31.245,,,,,92594.96,93639.64,,8.2,78.0,2.0,,,,,,,8.2,,17.5,,100.6,,,0.9,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_16,,19 (64QAM OR 256QAM / Low SE -16QAM),,,,,,,,64QAM,Rank4,29.02852,41.10679
2025-03-14 12:23:31.500,,-78.5,11.8,-11.2,97377.3,,,7.9,35.0,0.0,,,,,,,7.9,,,,,,-16.7,,-83.8,False,False,False,False,False,False,False,False,False,False,False,,76,LEVEL_1,,22 (64QAM OR 256QAM / Low SE -16QAM),,,,,48,,,256QAM,Rank4,29.02852,41.10679
2025-03-14 12:23:31.947,,,,,,,,,,,,,,,,,,,17.5,,92.6,,,1.8,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02852,41.10679
2025-03-14 12:23:31.999,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02852,41.10679
2025-03-14 12:23:32.010,,-73.9,11.4,-10.6,,,,,,,,,,,,,,,,,,,-19.0,,-83.8,False,False,False,False,False,False,False,False,False,False,False,,76,,,,,,,,48,,,,,29.02845,41.10674
2025-03-14 12:23:32.248,,,,,97505.28,75161.64,,7.0,37.0,0.0,,,,,,,7.0,,17.5,,96.4,,,0.9,,False,False,False,False,False,False,False,False,False,False,False,,76,LEVEL_1,,22 (64QAM OR 256QAM / Low SE -16QAM),,,,,,, DL-DCCH RRCReconfiguration,256QAM,Rank3,29.02845,41.10674
2025-03-14 12:23:32.500,-12.9,-80.9,7.7,-11.7,97368.09,,,7.8,35.0,12.0,,,,-81.5,,,7.8,,,,,,-15.1,,-82.0,False,False,False,False,False,False,False,False,False,False,False,,76,LEVEL_1,59,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,48,,,256QAM,Rank3,29.02845,41.10674
2025-03-14 12:23:32.587,,,,,,,,,,,,,,,,,,,17.5,,98.4,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02845,41.10674
2025-03-14 12:23:32.589,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02845,41.10674
2025-03-14 12:23:33.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02845,41.10674
2025-03-14 12:23:33.009,-18.3,-82.1,3.7,-14.1,,,,,,,,,,-87.1,,,,,,,,,-12.3,,-79.3,False,False,False,False,False,False,False,False,False,False,False,,76,,59,,,,,,48,,,,,29.02838,41.10668
2025-03-14 12:23:33.251,,,,,97848.3,106834.42,,9.4,33.0,0.0,,,,,,,9.4,,17.5,,97.6,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,,256QAM,Rank4,29.02838,41.10668
2025-03-14 12:23:33.499,-17.6,-80.2,6.0,-14.3,97218.56,,,3.1,26.0,0.0,,,,-85.4,,,3.1,,,,,,-13.0,,-79.8,False,False,False,False,False,False,False,False,False,False,False,,76,LEVEL_1,59,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,48,,,256QAM,Rank4,29.02838,41.10668
2025-03-14 12:23:33.949,,,,,,,,,,,,,,,,,,,17.5,,95.9,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02835,41.10666
2025-03-14 12:23:34.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02835,41.10666
2025-03-14 12:23:34.011,,-77.9,8.0,-12.4,,,,,,,,,,,,,,,,,,,-15.6,,-82.7,False,False,False,False,False,False,False,False,False,False,False,,76,,,,,,,,48,,,,,29.02832,41.10663
2025-03-14 12:23:34.254,,,,,97464.32,94294.88,,10.5,28.0,0.0,,,,,,,10.5,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,27 (64QAM OR 256QAM / Low SE -64QAM),,,,,,,,256QAM,Rank4,29.02832,41.10663
2025-03-14 12:23:34.500,,-78.2,11.7,-11.2,96707.84,,,8.5,37.0,0.0,,,,,,,8.5,,17.5,,95.7,,-18.2,0.0,-85.9,False,False,False,False,False,False,False,False,False,False,False,,76,LEVEL_1,,27 (64QAM OR 256QAM / Low SE -64QAM),,,,,48,,,256QAM,Rank4,29.02832,41.10663
2025-03-14 12:23:34.999,,,,,,,,,,,,,,,,,,,17.5,,94.1,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0283,41.10661
2025-03-14 12:23:35.017,,-75.0,12.4,-10.8,,,,,,,,,,,,,,,,,,,-19.7,,-84.8,False,False,False,False,False,False,False,False,False,False,False,,76,,,,,,,,48,,,,,29.02828,41.10659
2025-03-14 12:23:35.260,,,,,95411.39,88828.23,,15.2,60.0,0.0,,,,,,,15.2,,17.5,,94.5,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,,256QAM,Rank4,29.02828,41.10659
2025-03-14 12:23:35.500,,-76.9,12.0,-10.7,95241.91,,,8.2,66.0,0.0,,,,,,,8.2,,,,,,-17.1,,-84.8,False,False,False,False,False,False,False,False,False,False,False,,76,LEVEL_1,,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,48,,,256QAM,Rank4,29.02828,41.10659
2025-03-14 12:23:35.505,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,Rank4,29.02828,41.10659
2025-03-14 12:23:35.951,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02825,41.10657
2025-03-14 12:23:35.999,,-78.2,8.6,-10.9,,,,,,,,,,,,,,,17.5,,95.5,,-15.4,0.0,-85.5,False,False,False,False,False,False,False,False,False,False,False,,76,,,,,,,,48,,,,,29.02825,41.10657
2025-03-14 12:23:36.263,,,,,96030.72,98073.98,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.02825,41.10657
2025-03-14 12:23:36.321,,,,,,,,8.3,66.0,0.0,,,,,,,8.3,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,,256QAM,Rank4,29.02823,41.10655
2025-03-14 12:23:36.499,,-81.7,8.9,-11.4,95472.75,,,10.2,72.0,0.0,,,,,,,10.2,,17.5,,97.2,,-15.2,0.0,-87.5,False,False,False,False,False,False,False,False,False,False,False,,76,LEVEL_1,,22 (64QAM OR 256QAM / Low SE -16QAM),,,,,48,,,256QAM,Rank4,29.02823,41.10655
