Time,Longitude,Latitude,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_BLER_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,Technology_Mode,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_PCI_0_3.0,NR_UE_PCI_0_13.0,NR_UE_PCI_0_23.0,NR_UE_PCI_0_30.0,NR_UE_PCI_0_38.0,NR_UE_PCI_0_40.0,NR_UE_PCI_0_48.0,NR_UE_PCI_0_59.0,NR_UE_PCI_0_68.0,NR_UE_PCI_0_76.0,NR_UE_PCI_0_278.0,NR_UE_Nbr_PCI_0_3.0,NR_UE_Nbr_PCI_0_13.0,NR_UE_Nbr_PCI_0_23.0,NR_UE_Nbr_PCI_0_30.0,NR_UE_Nbr_PCI_0_38.0,NR_UE_Nbr_PCI_0_40.0,NR_UE_Nbr_PCI_0_48.0,NR_UE_Nbr_PCI_0_59.0,NR_UE_Nbr_PCI_0_68.0,NR_UE_Nbr_PCI_0_76.0,NR_UE_Nbr_PCI_0_278.0,NR_UE_Nbr_PCI_1_13.0,NR_UE_Nbr_PCI_1_23.0,NR_UE_Nbr_PCI_1_30.0,NR_UE_Nbr_PCI_1_38.0,NR_UE_Nbr_PCI_1_40.0,NR_UE_Nbr_PCI_1_48.0,NR_UE_Nbr_PCI_1_59.0,NR_UE_Nbr_PCI_1_68.0,NR_UE_Nbr_PCI_1_76.0,NR_UE_Nbr_PCI_1_278.0,NR_UE_Nbr_PCI_2_23.0,NR_UE_Nbr_PCI_2_30.0,NR_UE_Nbr_PCI_2_40.0,NR_UE_Nbr_PCI_2_59.0,NR_UE_Nbr_PCI_2_68.0,NR_UE_Nbr_PCI_2_76.0,NR_UE_Nbr_PCI_2_278.0,NR_UE_Nbr_PCI_3_59.0,NR_UE_Nbr_PCI_3_68.0,NR_UE_Nbr_PCI_3_76.0,NR_UE_Nbr_PCI_4_76.0,NR_RRC_MsgType_ BCCH-BCH MIB,NR_RRC_MsgType_ BCCH-DL_SCH SIB1,NR_RRC_MsgType_ BCCH-DL_SCH SIB2,NR_RRC_MsgType_ DL-CCCH RRCSetup,NR_RRC_MsgType_ DL-DCCH DLInformationTransfer,NR_RRC_MsgType_ DL-DCCH RRCReconfiguration,NR_RRC_MsgType_ DL-DCCH RRCRelease,NR_RRC_MsgType_ DL-DCCH SecurityModeCommand,NR_RRC_MsgType_ DL-DCCH UECapabilityEnquiry,NR_RRC_MsgType_ UL-CCCH RRCReestablishmentRequest,NR_RRC_MsgType_ UL-CCCH RRCSetupRequest,NR_RRC_MsgType_ UL-DCCH MeasurementReport,NR_RRC_MsgType_ UL-DCCH RRCReconfigurationComplete,NR_RRC_MsgType_ UL-DCCH RRCSetupComplete,NR_RRC_MsgType_ UL-DCCH SecurityModeComplete,NR_RRC_MsgType_ UL-DCCH UECapabilityInformation,NR_RRC_MsgType_ UL-DCCH ULInformationTransfer,NR_UE_MCS_DL_0_0 (QPSK),NR_UE_MCS_DL_0_1 (QPSK),NR_UE_MCS_DL_0_10 (16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_11 (16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_12 (16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_13 (16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_14 (16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_17 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_18 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_19 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_2 (QPSK),NR_UE_MCS_DL_0_20 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_21 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_22 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),NR_UE_MCS_DL_0_24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),NR_UE_MCS_DL_0_25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),NR_UE_MCS_DL_0_26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),NR_UE_MCS_DL_0_27 (64QAM OR 256QAM / Low SE -64QAM),NR_UE_MCS_DL_0_28 (64QAM / Low SE -64QAM),NR_UE_MCS_DL_0_3 (QPSK OR 16QAM / Low SE -QPSK),NR_UE_MCS_DL_0_4 (QPSK OR 16QAM / Low SE -QPSK),NR_UE_MCS_DL_0_5 (QPSK OR 16QAM / Low SE -QPSK),NR_UE_MCS_DL_0_6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),NR_UE_RI_DL_0_Rank1,NR_UE_RI_DL_0_Rank2,NR_UE_RI_DL_0_Rank3,NR_UE_RI_DL_0_Rank4,NR_UE_CCE_AggregationLev_0_LEVEL_1,NR_UE_CCE_AggregationLev_0_LEVEL_16,NR_UE_CCE_AggregationLev_0_LEVEL_2,NR_UE_CCE_AggregationLev_0_LEVEL_4,NR_UE_CCE_AggregationLev_0_LEVEL_8,Message,Technology_Mode
2025-03-14 12:26:56,29.01551,41.10615,-120.84629164047769,-15.6700959945146,-4.931621050225701,25.987611121619068,142.5865021998743,92384.79714500684,94361.02871765874,10.034833723787212,2.635135135135135,10.034833723787212,201.14166333352378,22.04267756128221,22.366464913939854,9.386675047140164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.3392306153934,-119.81258403073123,-121.53640873015873,-123.87692915876028,-123.5,-16.70402119878864,-14.918566332830293,-15.953174603174602,-17.9755376344086,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,54959,5GSA
2025-03-14 12:26:57,29.015478717948717,41.10611871794872,-120.70902891434805,-15.470113574368893,-4.491408768536428,25.714488367694344,141.2222858701582,71661.32998052948,86143.06770022222,12.865268194337961,3.9926739926739927,12.865268194337961,186.00465684186614,22.00957446808511,22.32334026858332,11.089307146753955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.56189183157268,-120.65355329949239,-121.73244047619046,-124.02354522454142,-123.5,-14.995290879333433,-15.73223350253807,-16.073809523809526,-18.016397849462365,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,55037,5GSA
2025-03-14 12:26:58,29.01545,41.10608,-121.90674655250307,-15.486145472538348,-3.018148570445109,25.45034991488557,140.94526966506618,85218.88041325122,71894.51735397599,9.532939552632648,4.484411155766654,9.532939552632648,199.41472821012462,22.001530035387574,22.281634197087193,9.892763901737077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.98152442828562,-123.15329949238577,-121.9220238095238,-124.16533839342188,-123.5,-15.932642041176345,-17.933502538071064,-16.19047619047619,-18.055913978494623,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,55106,5GSA
2025-03-14 12:26:59,29.01542831325301,41.10601746987952,-122.61923974969646,-16.156617166339778,-2.5006350985336696,25.177227160960847,142.62120282371723,88149.68658989173,79332.0811186131,9.006672497248065,28.878854592336808,9.006672497248065,196.5879110936864,22.045152036718303,22.23850955173066,13.87764099877772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.07043055944709,-126.94615212117505,-122.27571192360199,-124.31195445920304,-123.5,-17.839684318670027,-20.929078751554442,-16.401898021127415,-18.096774193548388,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,55189,5GSA
2025-03-14 12:27:00,29.015400285714286,41.10596085714286,-122.04670995670996,-15.821515151515152,-4.4545021645021645,24.902307546812935,141.38726708074535,67491.5035090607,85132.55362224065,9.795566231983527,6.808647906657516,9.795566231983527,181.54770075497598,22.155900621118015,22.195101191602042,12.405590062111802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.87839826839827,-122.91927927927928,-122.65,-124.45953510436432,-123.5,-16.842900432900432,-16.843268983268985,-16.51666666666667,-18.13790322580645,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,55259,5GSA
2025-03-14 12:27:01,29.015381621621625,41.10592324324324,-123.2545614784745,-16.7613556243991,-6.279035359470143,24.643559674673728,147.49958871915396,46975.34206208124,63159.41438091286,10.61105329119442,7.666848299912816,10.61105329119442,211.08029097646033,22.244418331374856,22.15424626442217,9.082403055229141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.85002670654845,-121.85421681963984,-122.72128712871287,-124.59843453510436,-123.5,-16.32327475697041,-15.342021310382064,-16.397854785478547,-18.176612903225806,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,55333,5GSA
2025-03-14 12:27:02,29.015360481927715,41.105900481927705,-123.78614457831326,-16.894133053954953,-7.903483499214248,24.361452619633063,142.722919585318,43321.068098681935,44350.00344814396,9.649807563587684,3.5371485943775105,9.649807563587684,174.66223226238287,22.2,22.10970304520522,11.311431773606053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.42661079099003,-121.78497973587714,-122.7990099009901,-124.74987349778623,-123.5,-22.0197223677318,-15.206269471478592,-16.26831683168317,-18.218817204301075,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,55416,5GSA
2025-03-14 12:27:03,29.015360000000005,41.10588,-122.09578143018261,-16.42038003877688,-7.534255445870769,24.081142424815585,144.7973177555854,48130.34241979132,44556.93596777047,10.887188704297419,4.037549791120179,10.887188704297419,201.78707212021115,22.2,22.065443540760356,10.38554302810366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.53591803631848,-122.52543450582152,-122.84335225419947,-124.90034788108791,-123.5,-17.250263581412444,-15.90854592032398,-16.13000020200213,-18.260752688172044,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,55489,5GSA
2025-03-14 12:27:04,29.01535,41.10585,-122.71529614721105,-16.9627372052904,-8.415353651523864,23.81700397200681,144.36950646298473,35318.79373687847,45134.949038377374,15.605602563049372,11.637024562556478,15.605602563049372,168.96594923190668,22.2,22.023737469264233,13.052640684162423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.8627228292122,-122.58526451983899,-121.69843842184268,-125.04214104996838,-123.5,-18.955204140310524,-16.407533064979873,-15.630781610568844,-18.300268817204298,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,55563,5GSA
2025-03-14 12:27:05,29.015340379746835,41.105830253164555,-123.58056490708321,-17.794697683813627,-9.344644941197593,23.542084357858897,145.8138089758343,31105.33791989292,33134.99511086508,6.436469524518668,14.979417083289013,6.436469524518668,150.53191149877674,22.2,21.980329109135614,12.890531901291395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.38869231977736,-122.83412503366549,-121.40022078546355,-125.18972169512968,-123.5,-19.21131329113924,-16.91130711913098,-15.397981717049175,-18.341397849462364,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,55642,5GSA
2025-03-14 12:27:06,29.01534,41.105790493827165,-124.71613146834778,-18.52743301812451,-10.213326328692759,23.254586722148666,146.8367587439016,24812.327742025398,29946.159409964457,9.160493827160494,6.245461147421931,9.160493827160494,123.86855482933913,22.2,21.93493474560242,10.812130374035135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.0103061246826,-123.37252265563436,-122.34860374818182,-125.34632900199378,-123.5,-17.45508110060415,-17.15510025391822,-16.05797540481085,-18.38740596510489,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,55723,5GSA
2025-03-14 12:27:07,29.015340000000002,41.10574,-125.39972307988033,-18.380508067325827,-8.891533813087928,22.970682806884813,146.9559302941956,27028.742104747602,24383.827473313824,8.068891192840773,4.198341154643676,8.068891192840773,122.93484666593909,22.2,21.89010781161339,10.508786111847336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.50106443048162,-123.24606665305092,-123.35867084457392,-125.63603603603605,-123.5,-16.979998678472313,-16.767371481432537,-16.78510168245851,-18.61081081081081,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,55800,5GSA
2025-03-14 12:27:08,29.01534,41.10568,-124.25286721504112,-17.317600208904555,-8.77629455542499,22.69935691318328,152.07308558558557,22696.781949066775,25888.327685194345,6.247332397332397,5.988732888732889,6.247332397332397,122.79326079326079,22.206306306306306,21.84726688102894,10.603153153153153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.0661718239979,-124.53269225747486,-123.8285342410893,-125.99245045045046,-123.5,-18.05536493014754,-17.580665883274577,-17.332338806567883,-18.929135135135134,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,55874,5GSA
2025-03-14 12:27:09,29.015359493670886,41.10562151898735,-124.74417721518986,-17.56441631504923,-8.006244725738396,22.424437299035368,145.18090014064697,18850.390926016018,21007.582304484506,6.903567318757192,19.052934407364788,6.903567318757192,122.01956271576525,22.24282700421941,21.803858520900324,14.719367088607594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.70571026722925,-124.68753867791841,-123.8744893872647,-126.35358558558559,-123.5,-17.521997187060478,-17.27991561181435,-17.38442130556668,-19.251675675675674,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,55953,5GSA
2025-03-14 12:27:10,29.015370963855425,41.105557108433736,-124.2304347826087,-17.146149816657935,-7.517077003666841,22.13334594287876,143.58993306559574,24323.207018908623,19741.87457167386,12.452747547248958,10.307928037100044,12.452747547248958,157.74097550744565,22.2,21.757896727822963,13.037376171352076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.79455212152959,-123.91157674174961,-123.9231477773328,-126.73596396396397,-123.5,-18.10335254059717,-16.54850707176532,-17.439567480977175,-19.59318918918919,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,56036,5GSA
2025-03-14 12:27:11,29.0154,41.1055,-123.95962732919254,-16.48170807453416,-6.130465838509316,21.85842632873085,143.2943253968254,22563.02988321957,24350.126228572008,14.668897226443768,16.128229483282677,14.668897226443768,175.912851443769,22.2,21.714488367694344,12.260789682539682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.64217391304348,-124.01226873265496,-123.96910292350822,-127.0970990990991,-123.5,-19.773881987577642,-16.811906964450905,-17.49164997997597,-19.91572972972973,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,56106,5GSA
2025-03-14 12:27:12,29.015441923076924,41.105448076923075,-122.98525641025641,-15.91602564102564,-5.2057692307692305,21.592491015698887,141.35732210296163,19470.204235243913,19930.31315586399,11.94382546958855,4.470967501490757,11.94382546958855,188.1234626565295,22.2,21.67249858142614,11.115549840985887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.7025641025641,-123.62898936170212,-124.01355626752103,-127.44643243243245,-123.5,-18.40833333333333,-16.771985815602836,-17.54203043652383,-20.227729729729727,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,56184,5GSA
2025-03-14 12:27:13,29.01549168831169,41.10537935064935,-123.10210678210677,-16.09838383838384,-4.633795093795094,21.313977681104596,140.85107612306803,27048.753193075394,21278.402426617493,4.44803821970841,9.044019933554816,4.44803821970841,136.31276598665605,22.2,21.628522791753355,11.240217063017873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.88031746031744,-123.83510638297872,-124.06011213456148,-127.8122882882883,-123.5,-17.04634920634921,-17.046808510638296,-17.594793752503005,-20.554486486486486,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,56261,5GSA
2025-03-14 12:27:14,29.01554,41.10531,-121.72691801442275,-15.00485962332843,-3.468430301757334,21.05163608851901,138.77058343357965,20391.353976669925,23869.122065144707,7.728507905138341,13.263586956521738,7.728507905138341,98.51457509881423,22.242786561264825,21.587100435029317,12.038030589448358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.9181523489463,-124.02925531914893,-124.10396475770925,-128.1569009009009,-123.5,-18.877640551704825,-17.30567375886525,-17.644493392070483,-20.86227027027027,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,56330,5GSA
2025-03-14 12:27:15,29.015598356164382,41.105251643835615,-120.55077427039905,-14.608308516974388,-2.5066110780226327,20.796481936826176,137.60993692132763,28577.040196952865,21293.30801707915,9.536835823993359,4.5143472395184725,9.536835823993359,114.89998443337485,22.21092777085928,21.546812937393607,10.097912718609562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.65830000850848,-124.21808510638297,-124.14661593912695,-128.49207207207206,-123.5,-19.469994894920447,-17.55744680851064,-17.692831397677214,-21.16162162162162,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,56403,5GSA
2025-03-14 12:27:16,29.015665810810813,41.10518418918919,-119.38429120820426,-14.186005768614466,-2.576508919987181,20.5323434840174,136.97019472889036,48897.0386424463,30669.3599150104,11.190069615069616,13.894348894348894,11.190069615069616,118.0341932841933,22.126640926640928,21.505106865897485,10.72516367298976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.28877551020408,-124.41356382978725,-124.19076892270725,-128.83904504504505,-123.5,-19.870408163265306,-17.81808510638298,-17.74287144573488,-21.47151351351351,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,56477,5GSA
2025-03-14 12:27:17,29.01571873417722,41.105131265822784,-119.60811277330264,-14.550632911392405,-3.01409666283084,20.25742386986949,137.05302893309224,42253.342748902534,46929.894797181776,8.37180333883691,0.831682260135755,8.37180333883691,115.52540818198496,22.18612115732369,21.46169850576887,11.258047016274864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.46307860313284,-124.61702127659574,-124.23672406888267,-129.20018018018018,-123.5,-19.82352692515441,-18.08936170212766,-17.79495394473368,-21.794054054054055,-16.9,5GSA,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,56556,5GSA
